fpl_name,fpl_id,understat_name,understat_id
Cheikhou Kouyaté,451,Cheikhou Kouyaté,532.0
Pedro Obiang,452,Pedro Obiang,542.0
Manuel Lanzini,453,Manuel Lanzini,535.0
Michail Antonio,454,Michail Antonio,531.0
Sofiane Feghouli,455,,
Edimilson Fernandes,456,Edimilson Fernandes,1673.0
Andy Carroll,457,Andy Carroll,537.0
Diafra Sakho,458,Diafra Sakho,656.0
Ashley Fletcher,459,,
Enner Valencia,460,,
Joe Hart,479,Joe Hart,609.0
Javier Hernández Balcázar,487,Chicharito,191
Declan Rice,510,Declan Rice,5553.0
Sead Haksabanovic,526,,
Antonio Martinez Lopez,567,,
Domingos Quina,568,,
Ben Johnson,573,,
Nathan Trott,574,,
Moses Makasi,580,,
Reece Burke,596,,
Josh Cullen,597,Josh Cullen,1018.0
João Mário Naval Costa Eduardo,608,João Mário,1512.0
Reece Oxford,611,Reece Oxford,543.0
Jordan Hugill,622,Jordan Hugill,6526.0
Patrice Evra,626,Patrice Evra,1298.0
Marcus Browne,631,,
Josh Pask,635,,
Grady Diangana,636,,
